210.666383	2893.000000
212.794538	2942.000000
214.921705	2949.000000
217.047884	2920.000000
219.173077	2962.000000
221.297283	2960.000000
223.420505	2991.000000
225.542741	2942.000000
227.663994	2926.000000
229.784264	2933.000000
231.903551	15000.000000
234.021857	2937.000000
236.139181	2985.000000
238.255525	2969.000000
240.370889	2976.000000
242.485275	2965.000000
244.598682	2932.000000
246.711111	2972.000000
248.822564	2998.000000
250.933041	2972.000000
253.042542	15000.000000
255.151069	2990.000000
257.258621	3004.000000
259.365200	2973.000000
261.470806	2962.000000
263.575441	2990.000000
265.679104	2983.000000
267.781797	2974.000000
269.883520	2992.000000
271.984273	2959.000000
274.084058	2945.000000
276.182876	2969.000000
278.280726	2939.000000
280.377610	3044.000000
282.473528	2963.000000
284.568481	2996.000000
286.662470	3010.000000
288.755495	2967.000000
290.847557	2966.000000
292.938657	2943.000000
295.028796	2972.000000
297.117973	2935.000000
299.206191	2979.000000
301.293448	3027.000000
303.379747	2995.000000
305.465088	2994.000000
307.549471	2991.000000
309.632898	2961.000000
311.715368	2953.000000
313.796883	2999.000000
315.877444	15000.000000
317.957050	2983.000000
320.035703	2996.000000
322.113403	3014.000000
324.190151	3031.000000
326.265947	2986.000000
328.340794	3013.000000
330.414690	3020.000000
332.487636	3025.000000
334.559635	3027.000000
336.630685	2965.000000
338.700788	2974.000000
340.769944	2996.000000
342.838154	3034.000000
344.905419	2983.000000
346.971740	3024.000000
349.037116	2983.000000
351.101549	3010.000000
353.165040	3027.000000
355.227589	2977.000000
357.289196	2992.000000
359.349863	3043.000000
361.409590	3063.000000
363.468378	2989.000000
365.526227	2996.000000
367.583138	2992.000000
369.639112	3015.000000
371.694150	2997.000000
373.748251	3044.000000
375.801417	3000.000000
377.853649	3012.000000
379.904946	3001.000000
381.955311	3014.000000
384.004743	2996.000000
386.053242	2964.000000
388.100811	3016.000000
390.147449	3026.000000
392.193157	3031.000000
394.237935	2986.000000
396.281785	3002.000000
398.324707	3004.000000
400.366701	3057.000000
402.407769	3045.000000
404.447911	3047.000000
406.487127	2985.000000
408.525419	3018.000000
410.562787	3036.000000
412.599231	3000.000000
414.634752	2997.000000
416.669351	3046.000000
418.703029	15000.000000
420.735786	3016.000000
422.767623	3086.000000
424.798540	3034.000000
426.828539	3077.000000
428.857619	3051.000000
430.885781	3006.000000
432.913027	3033.000000
434.939356	3053.000000
436.964770	3016.000000
438.989269	3005.000000
441.012853	2967.000000
443.035523	2984.000000
445.057281	3040.000000
447.078126	3036.000000
449.098059	3052.000000
451.117082	3035.000000
453.135193	3052.000000
455.152395	3044.000000
457.168688	3022.000000
459.184072	3036.000000
461.198548	3061.000000
463.212116	3052.000000
465.224778	3046.000000
467.236534	3059.000000
469.247385	3022.000000
471.257331	3022.000000
473.266373	3082.000000
475.274511	3043.000000
477.281746	3055.000000
479.288079	3081.000000
481.293511	3041.000000
483.298042	3083.000000
485.301672	3025.000000
487.304402	3067.000000
489.306234	3106.000000
491.307167	3064.000000
493.307202	3107.000000
495.306340	3064.000000
497.304582	3055.000000
499.301927	3095.000000
501.298378	3058.000000
503.293933	3075.000000
505.288595	3058.000000
507.282363	3041.000000
509.275238	3013.000000
511.267221	3101.000000
513.258313	3073.000000
515.248514	3051.000000
517.237824	3030.000000
519.226245	3042.000000
521.213776	3082.000000
523.200420	3048.000000
525.186175	3053.000000
527.171043	3075.000000
529.155025	3039.000000
531.138121	3061.000000
533.120331	3062.000000
535.101656	3074.000000
537.082098	3119.000000
539.061656	3085.000000
541.040331	3036.000000
543.018124	3051.000000
544.995035	3089.000000
546.971065	3063.000000
548.946215	3078.000000
550.920485	3056.000000
552.893876	3093.000000
554.866388	3104.000000
556.838022	3027.000000
558.808779	3105.000000
560.778659	3048.000000
562.747663	3092.000000
564.715792	3086.000000
566.683045	3113.000000
568.649425	3064.000000
570.614930	3094.000000
572.579563	3088.000000
574.543323	3099.000000
576.506211	3150.000000
578.468228	3090.000000
580.429374	3101.000000
582.389650	3112.000000
584.349056	3101.000000
586.307594	3095.000000
588.265264	3135.000000
590.222066	3056.000000
592.178000	3098.000000
594.133069	3126.000000
596.087271	3061.000000
598.040608	3137.000000
599.993081	3084.000000
601.944690	3107.000000
603.895435	3095.000000
605.845317	3084.000000
607.794337	3092.000000
609.742495	3066.000000
611.689793	3079.000000
613.636230	3095.000000
615.581806	3098.000000
617.526524	3092.500000
619.470383	3087.000000
621.413384	3101.000000
623.355528	3117.000000
625.296814	3105.000000
627.237244	3100.000000
629.176819	3113.000000
631.115538	3100.000000
633.053403	3130.000000
634.990414	3062.000000
636.926572	3086.000000
638.861876	3094.000000
640.796329	3112.000000
642.729930	3133.000000
644.662680	3109.000000
646.594580	3097.000000
648.525630	3107.000000
650.455830	3108.000000
652.385182	3126.000000
654.313686	3064.000000
656.241342	3152.000000
658.168152	3107.000000
660.094115	3124.000000
662.019232	3103.000000
663.943505	3080.000000
665.866932	3142.000000
667.789516	3109.000000
669.711256	3114.000000
671.632154	3115.000000
673.552209	3102.000000
675.471423	3117.000000
677.389795	3128.000000
679.307327	3125.000000
681.224019	3135.000000
683.139872	3109.000000
685.054886	3136.000000
686.969062	3148.000000
688.882400	3090.000000
690.794901	3085.000000
692.706566	3110.000000
694.617394	3124.000000
696.527388	3112.000000
698.436546	3115.000000
700.344871	3094.000000
702.252362	3115.000000
704.159019	3108.000000
706.064845	3148.000000
707.969838	3109.000000
709.874001	3169.000000
711.777332	3161.000000
713.679833	3078.000000
715.581505	3132.000000
717.482347	3072.000000
719.382361	3132.000000
721.281548	3108.000000
723.179907	3137.000000
725.077439	3106.000000
726.974145	3162.000000
728.870025	3156.000000
730.765080	3176.000000
732.659311	3110.000000
734.552717	3173.000000
736.445301	3153.000000
738.337061	3134.000000
740.227999	3126.000000
742.118116	3141.000000
744.007411	3120.000000
745.895886	3152.000000
747.783541	3197.000000
749.670376	3157.000000
751.556393	3166.000000
753.441591	3122.000000
755.325971	3128.000000
757.209534	3146.000000
759.092281	3142.000000
760.974211	3181.000000
762.855326	3139.000000
764.735626	3138.000000
766.615111	3153.000000
768.493783	3185.000000
770.371641	3126.000000
772.248687	3181.000000
774.124920	3135.000000
776.000342	3154.000000
777.874952	3138.000000
779.748752	3115.000000
781.621742	3152.000000
783.493922	3147.000000
785.365294	3133.000000
787.235857	3169.000000
789.105612	3203.000000
790.974561	3154.000000
792.842702	3205.000000
794.710037	3180.000000
796.576567	3170.000000
798.442292	3139.000000
800.307212	3155.000000
802.171328	3146.000000
804.034641	3174.000000
805.897150	3147.000000
807.758858	3163.000000
809.619764	3165.000000
811.479868	3131.000000
813.339172	3167.000000
815.197676	3177.000000
817.055380	3211.000000
818.912285	3180.000000
820.768391	3143.000000
822.623700	3133.000000
824.478211	3190.000000
826.331925	3185.000000
828.184843	3134.000000
830.036965	3179.000000
831.888291	3212.000000
833.738823	3143.000000
835.588561	3148.000000
837.437505	3159.000000
839.285656	3177.000000
841.133014	3188.000000
842.979581	3199.000000
844.825355	3154.000000
846.670339	3139.000000
848.514532	3130.000000
850.357936	3176.000000
852.200550	3115.000000
854.042375	3135.000000
855.883412	3167.000000
857.723661	3163.000000
859.563123	3196.000000
861.401798	3181.000000
863.239687	3205.000000
865.076790	3201.000000
866.913109	3153.000000
868.748642	3152.000000
870.583392	3198.000000
872.417358	3186.000000
874.250541	3194.000000
876.082941	3160.000000
877.914560	3172.000000
879.745397	3189.000000
881.575453	3123.000000
883.404729	3235.000000
885.233225	3180.000000
887.060942	3160.000000
888.887880	3166.000000
890.714039	3165.000000
892.539421	3163.000000
894.364026	3182.000000
896.187854	3200.000000
898.010906	3167.000000
899.833182	3212.000000
901.654683	3181.000000
903.475409	3217.000000
905.295362	3202.000000
907.114540	3175.000000
908.932946	3186.000000
910.750579	3208.000000
912.567440	3172.000000
914.383530	3201.000000
916.198849	3209.000000
918.013397	3209.000000
919.827176	3128.000000
921.640185	3160.000000
923.452425	3204.000000
925.263896	3230.000000
927.074600	3180.000000
928.884536	3190.000000
930.693706	3190.000000
932.502109	3164.000000
934.309747	3203.000000
936.116619	3174.000000
937.922726	3211.000000
939.728069	3217.000000
941.532649	3178.000000
943.336465	3201.000000
945.139518	3237.000000
946.941809	3233.000000
948.743339	3200.000000
950.544107	3205.000000
952.344114	3192.000000
954.143362	3204.000000
955.941849	3218.000000
957.739578	3182.000000
